City,Name,Cuisine,Neighborhood,Address,Website,Lat,Lon,Place_ID,Google_Maps_URL,Google_Name,OpenTableUrl
Maine,Mr. Tuna,Sushi,Portland,"83 Middle St, Portland, ME 04101, USA",http://www.mrtunamaine.com/,43.6595831,-70.2515237,ChIJ0wD31DKdskwRJtu9gb3LKNE,https://maps.google.com/?cid=15071520167781325606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mr. Tuna,https://www.opentable.com/r/mr-tuna-portland
Miami,DOYA,Mediterranean,Wynwood,"347 NW 24th St, Miami, FL 33127, USA",https://www.doyarestaurant.com/,25.800236,-80.201449,ChIJgf9eP_m32YgRHv6mVX9npl0,https://maps.google.com/?cid=6748194888256781854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Doya,https://www.opentable.com/r/doya-miami
Miami,Nami Nori - Design District,Japanese,Design District,"156 NE 41st St, Miami, FL 33137, USA",http://naminori.us/,25.8139927,-80.1921594,ChIJ83kXEMyx2YgRldpEPueN0B0,https://maps.google.com/?cid=2148373046577388181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nami Nori Design District,https://www.opentable.com/r/nami-nori-design-district
Miami,L'Atelier de Joël Robuchon - Miami,French,Design District,"151 NE 41st St, Miami, FL 33137, USA",https://latelier-miami.com/,25.8146854,-80.1919354,ChIJJ3pnTr6x2YgRUcKI0-aDyJs,https://maps.google.com/?cid=11225367098635633233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,L’Atelier de Joël Robuchon,https://www.opentable.com/r/latelier-de-joel-robuchon-miami
Miami,Delilah - Miami,American,Brickell,"301 Brickell Key Dr, Miami, FL 33131, USA",https://www.delilahrestaurants.com/,25.7653676,-80.1886586,ChIJJQZkpWm32YgR5ej28eqn7rM,https://maps.google.com/?cid=12965485004769913061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Delilah Miami,https://www.opentable.com/r/delilah-miami
Miami,Luca Osteria,Italian,Coral Gables,"116 Giralda Ave, Coral Gables, FL 33134, USA",http://www.lucamiami.com/,25.7512048,-80.2572007,ChIJycHVayS32YgRJSfI21x_M68,https://maps.google.com/?cid=12624574217250678565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Luca Osteria,https://www.opentable.com/r/luca-osteria-coral-gables
Miami,Eating House,American,Coral Gables,"128 Giralda Ave, Coral Gables, FL 33134, USA",http://www.eatinghousemiami.com/,25.7512111,-80.2574181,ChIJjcptQzS32YgRYhCLB9wfrSc,https://maps.google.com/?cid=2858976368329953378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Eating House Miami,https://www.opentable.com/r/eating-house
Miami,Los Félix Miami,Mexican,Coconut Grove,"3413 Main Hwy, Miami, FL 33133, USA",http://losfelixmiami.com/,25.7275883,-80.2425035,ChIJ3YT7i5K32YgRvjbujmZU6Ak,https://maps.google.com/?cid=713913340399597246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Los Félix Miami,https://www.opentable.com/r/los-felix-miami
Miami,Blue Collar,Contemporary American,MiMo / Upper East Side,"6789 Biscayne Blvd, Miami, FL 33138, USA",http://bluecollarmiami.com/,25.8376468,-80.1840628,ChIJC1jR09mz2YgRy4QYtGQOeFs,https://maps.google.com/?cid=6591033880337745099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Blue Collar,https://www.opentable.com/r/mignonette-miami
Miami,Zitz Sum,Japanese Speciality,Coral Gables,"396 Alhambra Cir Suite 155, Coral Gables, FL 33134, USA",http://www.zitzsum.com/,25.7514463,-80.262316,ChIJs_Wd-pW32YgRwoXizRaCwUc,https://maps.google.com/?cid=5170556881653106114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Zitz Sum,https://www.opentable.com/r/zitz-sum-coral-gables-1
Miami,Ariete,Contemporary American,Coconut Grove,"3540 Main Hwy, Coconut Grove, FL 33133, USA",https://arietecoconutgrove.com/,25.7252433,-80.2450485,ChIJEV1uzNq32YgReJLG9ncPUQQ,https://maps.google.com/?cid=311046857181008504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ariete,https://www.opentable.com/r/brasserie-laurel-miami
Miami,Krüs Kitchen,Contemporary American,Coconut Grove,"3413 Main Hwy, Miami, FL 33133, USA",http://www.kruskitchen.com/,25.7276055,-80.2425669,ChIJRYCei9u32YgRs41U3I3uTv8,https://maps.google.com/?cid=18396903820909383091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Krüs Kitchen,https://www.opentable.com/r/krus-kitchen-miami
Miami,Phuc Yea,Asian,MiMo / Upper East Side,"7100 Biscayne Blvd, Miami, FL 33138, USA",https://www.phucyea.com/,25.8404512,-80.1846044,ChIJpUIxCNez2YgRv5o4hb33lwc,https://maps.google.com/?cid=547178273104763583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Phuc Yea,https://www.opentable.com/r/phuc-yea-miami
Miami,Stubborn Seed Miami Beach,American,South Beach,"101 Washington Ave, Miami Beach, FL 33139, USA",https://www.stubbornseed.com/menu,25.7701757,-80.1348768,ChIJkwRTevG02YgRQqy7_cHUWGQ,https://maps.google.com/?cid=7230763131394042946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stubborn Seed - Miami Beach,https://www.opentable.com/r/stubborn-seed-miami-beach
Miami,Ghee - Downtown Dadeland,Indian,Kendall,"8965 SW 72nd Pl, Kendall, FL 33156, USA",https://gheemiami.com/,25.6871755,-80.3127732,ChIJ_Un49qTH2YgRe6GmHfMFfcg,https://maps.google.com/?cid=14446709721407070587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ghee - Dadeland,https://www.opentable.com/r/ghee-indian-kitchen-kendall
Miami,The Den,Sushi,South Beach,"Inside Azabu, 161 Ocean Dr, Miami Beach, FL 33139, USA",http://theden.miami.azabuglobal.com/,25.7704335,-80.1322815,ChIJw0ar10C12YgRURxaPDVVM_A,https://maps.google.com/?cid=17308271480049114193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Den at Azabu Miami Beach,https://www.opentable.com/r/the-den-miami-beach
Miami,Taki Omakase - Delray,Sushi,Delray Beach,"632 E Atlantic Ave, Delray Beach, FL 33483, USA",https://takiomakase.com/delray/?utm_source=GBP&utm_medium=organic-traffic,26.461474,-80.066438,ChIJAQAQzNrf2IgR02cVYNuGa9w,https://maps.google.com/?cid=15882936787620161491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Taki Omakase,https://www.opentable.com/r/taki-omakase-delray-delray-beach
Miami,Stage Kitchen & Bar - Boca,American,Boca Raton,"5377 Town Center Rd suite 200, Boca Raton, FL 33486, USA",https://www.stagekitchenandbar.com/,26.3641742,-80.1285243,ChIJdxc7YQAf2YgRMoma7akHY_s,https://maps.google.com/?cid=18114330552631462194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stage Kitchen & Bar Boca Raton,https://www.opentable.com/r/stage-kitchen-and-bar-boca-raton
Milwaukee,DanDan Milwaukee,Chinese,Milwaukee,"360 E Erie St, Milwaukee, WI 53202, USA",http://dandanmke.com/,43.0300342,-87.9053339,ChIJ19coUKUZBYgRnufLFKke9rg,https://maps.google.com/?cid=13327873858796775326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,DanDan,https://www.opentable.com/r/dandan-milwaukee
Milwaukee,EsterEv,Contemporary American,Milwaukee,"2165 S Kinnickinnic Ave, Milwaukee, WI 53207, USA",http://www.esterev.com/,43.0050978,-87.9062978,ChIJp0LEN6UZBYgRfvlJzrzllWw,https://maps.google.com/?cid=7824412526703671678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,EsterEv,https://www.opentable.com/r/esterev-milwaukee
Minneapolis,Manny's Steakhouse,Steak,Downtown / North Loop,"825 S Marquette Ave, Minneapolis, MN 55402, USA",https://mannyssteakhouse.com/,44.9743953,-93.2720011,ChIJRa9-DJcys1IRScFQpyzdZPQ,https://maps.google.com/?cid=17610443626780868937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Manny's Steakhouse,https://www.opentable.com/r/mannys-steakhouse-minneapolis-3
Minneapolis,P.S. Steak,Steakhouse,Downtown / Mill District,"510 Groveland Ave, Minneapolis, MN 55403, USA",https://www.psmpls.com/?utm_source=2060digital&utm_medium=localseo&utm_campaign=gbp,44.9672061,-93.2873041,ChIJjbG5mLszs1IRxWpT6ZVC9rs,https://maps.google.com/?cid=13544086140995463877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,P.S. Steak,https://www.opentable.com/r/ps-steak-minneapolis
Minneapolis,Baldamar,Steak,Roseville,"1642 County Road B2 W, Roseville, MN 55113, USA",https://www.baldamar.com/,45.0141515,-93.1692147,ChIJl8yLgOsrs1IRYEQvvzjJNMA,https://maps.google.com/?cid=13849915999634015328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Baldamar,https://www.opentable.com/r/baldamar-roseville
Naples,Blackbird Modern Asian - Naples,Asian,Naples,"1500 5th Ave S, Naples, FL 34102, USA",https://blackbirdmodernasian.com/,26.1387946,-81.7854573,ChIJDeKREqvh2ogRv98UzTS3ID0,https://maps.google.com/?cid=4404721872975224767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Blackbird Modern Asian,https://www.opentable.com/r/blackbird-modern-asian-naples
Naples,Tigress Rooftop Restaurant & Bar,Cantonese,Naples Park,"12155 Tamiami Trl N, Naples, FL 34110, USA",https://www.perryhotelnaples.com/naples-fl-hotel-dining,26.280636,-81.8031575,ChIJzTxQ85sZ24gRwnuPQEIhcaE,https://maps.google.com/?cid=11633115880909405122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tigress Restaurant & Rooftop Bar,https://www.opentable.com/r/tigress-rooftop-restaurant-and-bar-naples
Naples,Ocean Prime - Naples,Seafood,Naples,"699 5th Ave S, Naples, FL 34102, USA",https://www.ocean-prime.com/locations-menus/naples,26.1416953,-81.7978688,ChIJsZURAp_h2ogRuDylHpAJu7Q,https://maps.google.com/?cid=13023013262066007224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ocean Prime,https://www.opentable.com/r/ocean-prime-naples
Naples,Oise Ristorante - Fort Myers,Italian,Fort Myers,"2262 First St, Fort Myers, FL 33901, USA",https://oiseristorante.com/,26.6445811,-81.8691596,ChIJi6orF2NB24gRjrMuTiCbwyQ,https://maps.google.com/?cid=2649131568876925838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Oise Ristorante,https://www.opentable.com/r/oise-ristorante-fort-myers
Nashville,Pelato - Nashville,Italian,Germantown,"1300 3rd Ave N, Nashville, TN 37208, USA",http://pelatorestaurant.com/,36.1780271,-86.786299,ChIJA52LgFdnZIgRwjYY8HbAFYE,https://maps.google.com/?cid=9301552222470420162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pelato,https://www.opentable.com/r/pelato-nashville
Nashville,Locust Nashville,Seafood,Belmont / Hillsboro,"2305 12th Ave S, Nashville, TN 37204, USA",http://locustnashville.com/,36.1273778,-86.7893698,ChIJZTkU2HdlZIgR_V55oayk0Lw,https://maps.google.com/?cid=13605555535636684541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Locust,https://www.opentable.com/r/locust-nashville
Nashville,Yolan,Italian,Downtown / Sobro,"403 4th Ave S, Nashville, TN 37201, USA",https://www.marriott.com/en-us/hotels/bnalj-the-joseph-a-luxury-collection-hotel-nashville/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108,36.1567612,-86.7745959,ChIJa1zPuWRnZIgRqnSYUV8fZm4,https://maps.google.com/?cid=7955080286047859882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Yolan,https://www.opentable.com/r/yolan-nashville
Nashville,Bad Idea,Wine Bar,East Nashville,"1021 Russell St #101, Nashville, TN 37206, USA",https://www.badideanashville.com/?utm_source=organic&utm_medium=gmb,36.1758733,-86.7503858,ChIJ4cxei4JnZIgR4AMk7AUNjOI,https://maps.google.com/?cid=16324437068398986208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bad Idea,https://www.opentable.com/r/bad-idea-wine-bar-nashville
Nashville,Bastion,Contemporary American,South Nashville,"434 Houston St STE 110, Nashville, TN 37203, USA",http://www.bastionnashville.com/,36.1429242,-86.7665652,ChIJIS56-XFmZIgRsvTzijiFReo,https://maps.google.com/?cid=16881045256164078770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bastion,https://www.opentable.com/r/bastion-nashville
Nashville,Henrietta Red,American,Germantown,"1200 4th Ave N, Nashville, TN 37208, USA",http://www.henriettared.com/,36.1759616,-86.7867371,ChIJ96euZ_5mZIgRXtEnIPHEtPs,https://maps.google.com/?cid=18137338139233472862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Henrietta Red,https://www.opentable.com/r/henrietta-red-nashville-3
Nashville,International Market - Nashville,Thai,Belmont / Hillsboro,"2013 Belmont Blvd, Nashville, TN 37212, USA",http://www.im2nashville.com/,36.1317608,-86.7956859,ChIJpwRrESdkZIgRjHmwoIU8tK0,https://maps.google.com/?cid=12516695808993687948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,International Market,https://www.opentable.com/r/international-market-nashville
New Mexico,Farm & Table,Farm-to-table,Albuquerque,"8917 4th St NW, Albuquerque, NM 87114, USA",http://www.farmandtablenm.com/,35.1834227,-106.6237587,ChIJb8h4pAZ0IocRrtKMLEVw2c0,https://maps.google.com/?cid=14833010290123920046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Farm & Table,https://www.opentable.com/r/farm-and-table
New Orleans,Brennan's,Creole,French Quarter,"417 Royal St, New Orleans, LA 70130, USA",https://www.brennansneworleans.com/,29.9561453,-90.066646,ChIJjbdq3A2mIIYRCrLg6e3eRy8,https://maps.google.com/?cid=3406936756541501962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brennan's,https://www.opentable.com/r/red-fish-grill-new-orleans
New Orleans,GW Fins,Seafood,French Quarter,"808 Bienville St, New Orleans, LA 70112, USA",http://gwfins.com/,29.9555463,-90.0688386,ChIJ8W3hFQymIIYRQObKMMNMyRo,https://maps.google.com/?cid=1930158316525905472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,GW Fins,https://www.opentable.com/r/rosies-on-the-roof-new-orleans
New Orleans,La Petite Grocery,French,Garden District,"4238 Magazine St, New Orleans, LA 70115, USA",http://www.lapetitegrocery.com/,29.9207891,-90.1001219,ChIJ8RmDjE6kIIYRZE6ynAYK7vo,https://maps.google.com/?cid=18081400577454132836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Petite Grocery,https://www.opentable.com/r/la-petite-grocery-new-orleans
New Orleans,Jewel of the South,Contemporary British,French Quarter,"1026 St Louis St, New Orleans, LA 70112, USA",https://www.jewelnola.com/,29.9585646,-90.0695125,ChIJMwXLyuCnIIYRlJ9qpEg6tpI,https://maps.google.com/?cid=10571701258969325460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Jewel of the South,https://www.opentable.com/r/jewel-of-the-south-new-orleans
New Orleans,Muriel's Jackson Square,Creole / Cajun / Southern,French Quarter,"801 Chartres St, New Orleans, LA 70116, USA",http://www.muriels.com/,29.9584603,-90.0631932,ChIJaS5FoBGmIIYRTXOjqm3XxI0,https://maps.google.com/?cid=10215526720797373261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Muriel's Jackson Square,https://www.opentable.com/r/muriels-jackson-square-new-orleans-2
New Orleans,Restaurant August,Contemporary French / American,Central Business District,"301 Tchoupitoulas St, New Orleans, LA 70130, USA",http://www.restaurantaugust.com/,29.9499784,-90.0667922,ChIJGw2RxnKmIIYRk0cBxtskDck,https://maps.google.com/?cid=14487276102659164051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,August,https://www.opentable.com/r/restaurant-august-new-orleans
New Orleans,Tableau,Creole / Cajun / Southern,French Quarter,"616 St Peter, New Orleans, LA 70116, USA",http://www.tableaufrenchquarter.com/,29.9574943,-90.0641142,ChIJA-r3jBGmIIYRSU0d0aPyNnE,https://maps.google.com/?cid=8157974560430181705&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tableau by Dickie Brennan & Co.,https://www.opentable.com/r/tableau-new-orleans
New Orleans,Shaya,Middle Eastern,Uptown,"4213 Magazine St, New Orleans, LA 70115, USA",http://www.shayarestaurant.com/,29.9210569,-90.0995463,ChIJi5-8kE6kIIYRzZQnABsIYSA,https://maps.google.com/?cid=2333154994014360781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Shaya,https://www.opentable.com/r/shaya-new-orleans
New Orleans,San Lorenzo at Hotel Saint Vincent,Contemporary Italian,Garden District,"1507 Magazine St, New Orleans, LA 70130, USA",https://saintvincentnola.com/dining/,29.9341519,-90.0728985,ChIJVVUl0HimIIYRzt2Pk3BzeBQ,https://maps.google.com/?cid=1475055805313048014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,San Lorenzo Restaurant and Paradise Lounge,https://www.opentable.com/r/hotel-saint-vincent-new-orleans
New Orleans,The Bower,American,Lower Garden District,"1320 Magazine St, New Orleans, LA 70130, USA",http://www.thebowernola.com/,29.9378966,-90.0712854,ChIJN6Vv7pOnIIYRifDyYvO6qC4,https://maps.google.com/?cid=3362142676331982985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Bower,https://www.opentable.com/r/the-bower-new-orleans
New York/New Jersey,Altro Paradiso,Italian,SoHo,"234 Spring St, New York, NY 10013, USA",http://www.altroparadiso.com/,40.7254266,-74.0046926,ChIJm3rL5YxZwokRWk_MgQ_fuAk,https://maps.google.com/?cid=700554999751266138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Altro Paradiso,https://www.opentable.com/r/altro-paradiso
New York/New Jersey,ASKA,Nordic,Williamsburg,"47 S 5th St, Brooklyn, NY 11249, USA",http://askanyc.com/,40.7124154,-73.9665245,ChIJUwatTl1ZwokRUDXxYoFa-hk,https://maps.google.com/?cid=1871908106883118416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Aska,https://www.opentable.com/r/aska-brooklyn
New York/New Jersey,Casa Mono,Spanish,Union Square,"52 Irving Pl, New York, NY 10003, USA",http://www.casamononyc.com/,40.7358936,-73.9871361,ChIJUd1sYJ9ZwokRRkqniQdJ144,https://maps.google.com/?cid=10292775770101598790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Casa Mono,https://www.opentable.com/r/casa-mono-new-york
New York/New Jersey,Demo,European,West Village,"34 Carmine St, New York, NY 10014, USA",http://demowestvillage.com/,40.7299274,-74.0029971,ChIJebeXnYRZwokRRFXk3Mc8Gjw,https://maps.google.com/?cid=4330840820772263236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Demo,https://www.opentable.com/r/demo-new-york
New York/New Jersey,Estela,Contemporary American,NoHo,"47 E Houston St 1st floor, New York, NY 10012, USA",http://estelanyc.com/,40.7246413,-73.994739,ChIJf3f-f4VZwokRcBCEciTOGRQ,https://maps.google.com/?cid=1448415411111727216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Estela,https://www.opentable.com/r/estela
New York/New Jersey,Fairfax,American,Greenwich Village,"234 W 4th St, New York, NY 10014, USA",http://www.fairfax.nyc/,40.734351,-74.0031358,ChIJSyYvYZRZwokR6tWSvOA2xXw,https://maps.google.com/?cid=8990652569979377130&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fairfax,https://www.opentable.com/r/fairfax-new-york
New York/New Jersey,Felina Steak- Jersey City,Italian,Jersey City,"2 Chapel Ave Unit 2, Jersey City, NJ 07305, USA",http://bylandmark.com/felina-steak-jersey-city/,40.6854275,-74.0706311,ChIJBTVH4BZRwokRBgGOgrKUM9o,https://maps.google.com/?cid=15723074218495967494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Felina Steak - Jersey City,https://www.opentable.com/r/little-owl-west-village
New York/New Jersey,Gjelina - New York,Mediterranean,East Village,"45 Bond St, New York, NY 10012, USA",https://gjelina.com/ny/,40.7258569,-73.9930806,ChIJv9s0scFZwokRYuWpWB7CLbw,https://maps.google.com/?cid=13559707488674768226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gjelina,https://www.opentable.com/r/gjelina-new-york
New York/New Jersey,Hawksmoor NYC,American,Gramercy Park,"109 E 22nd St, New York, NY 10010, USA",https://hawksmoornyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,40.7395356,-73.9863884,ChIJZdEAC9VZwokRsUEVh2RGIoE,https://maps.google.com/?cid=9305077177677857201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Hawksmoor NYC,https://www.opentable.com/r/hawksmoor-new-york
New York/New Jersey,Kabawa,Caribbean,East Village,"8 Extra Pl, New York, NY 10003, USA",https://www.momofuku.com/restaurants/kabawa,40.7248683,-73.9914685,ChIJ685zLlZZwokRiEoiYj-Iyvg,https://maps.google.com/?cid=17927291072512412296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kabawa,https://www.opentable.com/r/kabawa-new-york
New York/New Jersey,l'abeille,French,TriBeCa,"412 Greenwich St, New York, NY 10013, USA",http://www.labeille.nyc/,40.7220453,-74.0099342,ChIJq75Ur-tZwokRo7I_F_PhlcU,https://maps.google.com/?cid=14237534231185044131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,l’abeille,https://www.opentable.com/r/labeille-new-york
New York/New Jersey,Maddy Rose at Liberty House,Contemporary American,Jersey City,"76 Audrey Zapp Dr Floor 1, Jersey City, NJ 07305, USA",https://libertyhousejc.com/,40.7092052,-74.0399829,ChIJuRs8IkJRwokR29iklGV-kCY,https://maps.google.com/?cid=2778859944838224091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Maddy Rose Restaurant at Liberty House,https://www.opentable.com/r/maddy-rose-at-liberty-house-jersey-city
New York/New Jersey,Manhatta,American,Financial District,"28 Liberty St 60th floor, New York, NY 10005, USA",https://www.manhattarestaurant.com/,40.7079974,-74.0088826,ChIJoTXWl8dbwokRpKA2BJFVsGA,https://maps.google.com/?cid=6967162704871465124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Manhatta,https://www.opentable.com/r/manhatta-new-york
New York/New Jersey,Meximodo - Jersey City,Mexican,Jersey City,"25 Christopher Columbus Dr, Jersey City, NJ 07302, USA",https://meximodo.com/,40.7177451,-74.0383153,ChIJi2ibzVVRwokRfYKVXmQa4TQ,https://maps.google.com/?cid=3810355778118058621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Meximodo Jersey City – Cocina Mexicana & Tequila Bar,https://www.opentable.com/r/little-owl-west-village
New York/New Jersey,Momofuku Noodle Bar - East Village,Asian,East Village,"171 1st Ave, New York, NY 10003, USA",https://momofukunoodlebar.com/,40.7292083,-73.984415,ChIJkXQ3_INZwokRE74ZvG46Jjc,https://maps.google.com/?cid=3973927968477658643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Momofuku Noodle Bar,https://www.opentable.com/r/momofuku-noodle-bar-east-village-new-york-2
New York/New Jersey,Momofuku Noodle Bar - Uptown,Asian,Midtown,"10 Columbus Cir, New York, NY 10019, USA",https://momofukunoodlebar.com/,40.7680157,-73.9829136,ChIJKzLt4dZZwokRbv-Ebx1hBo0,https://maps.google.com/?cid=10161916388261035886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Momofuku Noodle Bar Uptown,https://www.opentable.com/r/momofuku-noodle-bar-new-york
