name,city,state,country,address,website,lat,lon,place_id,google_maps_url,google_name
Amano - Caldwell,Caldwell,ID,USA,"802 Arthur St, Caldwell, ID 83605, USA",http://www.amanorestaurante.com/,43.6653057,-116.6881345,ChIJ9TQ7NGq1r1QR9Hp5bZrbjm8,https://maps.google.com/?cid=8038603841211038452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,AMANO
Casa Anejo,Caldwell,ID,USA,"812 Main St, Caldwell, ID 83605, USA",https://casaanejocaldwell.com/,43.6658637,-116.68695,ChIJbcGTWnG1r1QR18zaw6XMyRw,https://maps.google.com/?cid=2074414115708390615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Casa Añejo
Pacifico Restaurante Mexicano,Calistoga,CA,USA,"1237 Lincoln Ave, Calistoga, CA 94515, USA",http://www.pacificomexicanrestaurant.com/,38.576727,-122.5800122,ChIJZSii_ApDhIAROLIuFxGdx0Q,https://maps.google.com/?cid=4956102611673461304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pacifico Restaurante Mexicano
Solage (Picobar),Calistoga,CA,USA,"755 Silverado Trl N, Calistoga, CA 94515, USA",https://auberge.com/solage/dine/picobar/,38.583997,-122.5697035,ChIJZXLtdOJDhIARHH9dmt6fTyQ,https://maps.google.com/?cid=2616485686946922268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Picobar
Solbar,Calistoga,CA,USA,"Located at Solage, Auberge Collection, 755 Silverado Trl N, Calistoga, CA 94515, USA",https://auberge.com/solage/dine/solbar/?utm_source=gmb&utm_medium=Yext,38.5840193,-122.570863,ChIJsffLMxBDhIARZ5G30xpA_w8,https://maps.google.com/?cid=1152710513595486567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Solbar
Conover Club,Callicoon Center,NY,USA,"1 Hills Resort Rd, Callicoon Center, NY 12724, USA",https://www.callicoonhills.com/dine/conover-club/,41.8401783,-74.9462311,ChIJeS-APgOh3IkRxu_814m8Ob4,https://maps.google.com/?cid=13707194241099034566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Conover Club
Black Walnut,Callicoon,NY,USA,"39 Lower Main St, Callicoon, NY 12723, USA",https://www.thefarmhouseproject.com/blackwalnut,41.7662732,-75.0581582,ChIJ59N5-u9Z24kRr2WwnguLhP4,https://maps.google.com/?cid=18339936464582763951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Black Walnut
Seminary Hill,Callicoon,NY,USA,"43 Wagner Ln, Callicoon, NY 12723, USA",http://www.seminaryhill.co/,41.7751068,-75.0546321,ChIJl7Xll5xZ24kRaQSaQiA39Bs,https://maps.google.com/?cid=2014295545037325417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seminary Hill Orchard & Cidery
Riverhead Ciderhouse,Calverton,NY,USA,"2711 Sound Ave, Baiting Hollow, NY 11933, USA",http://www.riverheadcider.com/,40.9586802,-72.7302442,ChIJ4x39nTZg6IkRHeI_O28bQU0,https://maps.google.com/?cid=5566760778956005917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Riverhead Ciderhouse
Chianti Trattoria & Pizzeria,Camarillo Ca,CA,USA,"300 N Lantana St, Camarillo, CA 93010, USA",http://chiantitrattoria.com/,34.2186899,-119.0538989,ChIJsyPoMXBJ6IARZTmp9OyRy14,https://maps.google.com/?cid=6830713706740529509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chianti Trattoria & Pizzeria
Bar Enza,Cambridge,MA,USA,"1 Bennett St, Cambridge, MA 02138, USA",http://bar-enza.com/,42.3722567,-71.1230482,ChIJM3S2NZt344kRuyRqyZ2Ahbo,https://maps.google.com/?cid=13440290078134510779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bar Enza
Bosso Ramen Tavern,Cambridge,MA,USA,"24 Holyoke St, Cambridge, MA 02138, USA",https://www.bossoramentavern.com/,42.372172,-71.1182802,ChIJLxg5Mgt344kR7s4HtAP7PKs,https://maps.google.com/?cid=12339013072412200686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bosso Ramen Tavern
Brick & Mortar,Cambridge,MA,USA,"567 Massachusetts Ave, Cambridge, MA 02139, USA",http://brickmortarltd.com/,42.364864,-71.1024725,ChIJB1ld91N344kR0s6509oBiak,https://maps.google.com/?cid=12216297503585849042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brick & Mortar
Darling,Cambridge,MA,USA,"464 Massachusetts Ave, Cambridge, MA 02139, USA",https://darlingcambridge.com/,42.3636216,-71.1012862,ChIJwUcmGAB344kRT9E6Na8HOmM,https://maps.google.com/?cid=7150035807497802063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Darling
Dear Annie,Cambridge,MA,USA,"1741 Massachusetts Ave, Cambridge, MA 02140, USA",http://dearanniebar.com/,42.3846289,-71.1191585,ChIJT4JnMtZ344kRTxHDlE2RZZU,https://maps.google.com/?cid=10765170246693359951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Dear Annie
Fallow Kin,Cambridge,MA,USA,"853 Main St, Cambridge, MA 02139, USA",http://fallowkin.com/,42.3634994,-71.0986701,ChIJcdAnEQB344kRsuNkB8PkA3A,https://maps.google.com/?cid=8071546483471868850&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fallow Kin
Gufo,Cambridge,MA,USA,"660 Cambridge St, Cambridge, MA 02141, USA",http://gufocambridge.com/,42.3718494,-71.0876144,ChIJHx0ii-Jx44kR463pa6SjSao,https://maps.google.com/?cid=12270518586328067555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Gufo
Lovestruck Wine Bar,Cambridge,MA,USA,"44 Brattle St, Cambridge, MA 02138, USA",https://lovestruckbooks.com/,42.3738631,-71.1216648,ChIJr4nP78F344kRK6bX3V21GEQ,https://maps.google.com/?cid=4906871208778638891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lovestruck Books & Cafe
Mae Asian Eatery,Cambridge,MA,USA,"781 Main St, Cambridge, MA 02139, USA",https://maeae.com/,42.3633423,-71.0968158,ChIJeUNfQf5x44kRUt5-W3OL-lc,https://maps.google.com/?cid=6339532753049935442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mae Asian Eatery
Saigon Babylon,Cambridge,MA,USA,"907 Main St Floor 5, Cambridge, MA 02139, USA",https://instagram.com/saigon_babylon,42.3635766,-71.0996328,ChIJJfNY00p344kRnW7YLC-lDc0,https://maps.google.com/?cid=14775647574506892957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Saigon Babylon
Si Cara,Cambridge,MA,USA,"425 Massachusetts Ave, Cambridge, MA 02139, USA",https://www.sicarapizza.com/,42.3637036,-71.1004435,ChIJqT-rHzJ344kR6immYzkCY7A,https://maps.google.com/?cid=12710005018877897194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Si Cara- Cambridge
Sloane's,Cambridge,MA,USA,"197 N Harvard St, Allston, MA 02134, USA",https://www.sloanesboston.com/,42.363844,-71.1300792,ChIJrTeL5Id544kR4B5_kGsmxS4,https://maps.google.com/?cid=3370142139584290528&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sloane’s
Summer Shack Cambridge,Cambridge,MA,USA,"149 Alewife Brook Pkwy, Cambridge, MA 02140, USA",https://www.summershackrestaurant.com/location/summer-shack-cambridge/,42.3937391,-71.1411846,ChIJVZhsIwZ344kRi4CYzKl7aEE,https://maps.google.com/?cid=4713152979255459979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Summer Shack
The Sea Hag Restaurant and Bar,Cambridge,MA,USA,"49 Mt Auburn St, Cambridge, MA 02138, USA",https://seahag02138.com/?utm_source=google,42.3714285,-71.1166899,ChIJ9ZXh8Zh344kRqQJg3xVrWDU,https://maps.google.com/?cid=3843940023646814889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Sea Hag Restaurant & Bar
Waypoint,Cambridge,MA,USA,"1030 Massachusetts Ave, Cambridge, MA 02138, USA",http://www.waypointharvard.com/,42.369502,-71.1122252,ChIJESKlHVt344kRnLEp5nB5Iv8,https://maps.google.com/?cid=18384390154684576156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Waypoint
COHO Pizza and Wine Bar,Canandaigua,NY,USA,"811 S Main St, Canandaigua, NY 14424, USA",http://www.cohopizzawine.com/,42.875518,-77.272139,ChIJnft4Cyon0YkRW3zH5vaTJTo,https://maps.google.com/?cid=4189917716981185627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,COHO Pizza & Wine Bar on Canandaigua Lake
Rose Tavern,Canandaigua,NY,USA,"770 S Main St, Canandaigua, NY 14424, USA",https://www.rosetavern.com/?y_source=1_MjAxMDk5NTUyMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,42.8745498,-77.2744064,ChIJiw651Mwn0YkR8X56jhbFFNA,https://maps.google.com/?cid=14993825760093568753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Rose Tavern
The Sand Bar,Canandaigua,NY,USA,"770 S Main St, Canandaigua, NY 14424, USA",https://lakehousecanandaigua.com/restaurants-bars/sand-bar/?y_source=1_MjAxMDk5NTUyMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,42.8742464,-77.2742288,ChIJE4GnupAm0YkRj9PjAQuNFrM,https://maps.google.com/?cid=12904656860692599695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sand Bar
Nuevos Amigos Cocina Mexicana,Canton Ga,GA,USA,"3740 Sixes Rd, Canton, GA 30114, USA",http://nuevosamigoscocinamexicana.com/,34.1764236,-84.5487481,ChIJecR4_OVo9YgR4VhzENTw89c,https://maps.google.com/?cid=15561045931094923489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nuevos Amigos Cocina Mexicana
Northern Spy,Canton,MA,USA,"4 Rolling Mill Way, Canton, MA 02021, USA",http://www.northernspycanton.com/,42.1559832,-71.1504291,ChIJpdvItPWB5IkRQALKlymJ7kQ,https://maps.google.com/?cid=4967058250769498688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Northern Spy
Two Rivers,Canton,MS,USA,"1537 W Peace St, Canton, MS 39046, USA",,32.6044754,-90.0714596,ChIJa20yHF7ZKYYRdYs1IN2x6y0,https://maps.google.com/?cid=3308933914520030069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Two Rivers Restaurant
University Inn - Canton,Canton,NY,USA,"90 E Main St, Canton, NY 13617, USA",https://www.bestwestern.com/en_US/book/hotel-rooms.33051.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:33051,44.5962354,-75.1492202,ChIJY-uA2ND1zEwRT5SfEh9vFlU,https://maps.google.com/?cid=6131210121958626383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Best Western University Inn
Fishermen's View,Cape Cod,MA,USA,"20 Freezer Rd, Sandwich, MA 02563, USA",http://www.fishermensview.com/,41.7722056,-70.5041722,ChIJ_UjXijjK5IkRVuu5S6OysN4,https://maps.google.com/?cid=16046521886740966230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Fishermen's View Seafood Market & Restaurant
Tin Pan Alley,Cape Cod,MA,USA,"269 Commercial St, Provincetown, MA 02657, USA",http://www.tinpanalleyptown.com/,42.0509073,-70.1870969,ChIJb2S4IHyn_IkRi-8DxNTNIpQ,https://maps.google.com/?cid=10674320380526849931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tin Pan Alley
Water Street Kitchen,Cape Cod,MA,USA,"56 Water St, Woods Hole, MA 02543, USA",https://waterstreetkitchen.com/,41.5241213,-70.6701136,ChIJ1VNusIDY5IkRKKQqz7_8UTc,https://maps.google.com/?cid=3986245045944230952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Water Street Kitchen
Cuban's Coco Loco,Cape Coral Fl,FL,USA,"1311 Del Prado Blvd S, Cape Coral, FL 33990, USA",,26.6279283,-81.9403109,ChIJEUf4XgBB24gRGbcq4WToYbo,https://maps.google.com/?cid=13430271083767576345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Cuban’s Coco Loco
Misto Bar & Grill,Cape Coral Fl,FL,USA,"231 Del Prado Blvd S, Cape Coral, FL 33990, USA",https://www.mistogrill.net/,26.646658,-81.9403775,ChIJ1xgVsEVB24gREoydLhYtjL8,https://maps.google.com/?cid=13802456531278334994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Misto Bar & Grill
Tacos Y Tequila Cape Elizabeth,Cape Elizabeth,ME,USA,"517 Ocean House Rd, Cape Elizabeth, ME 04107, USA",http://www.tacosytequilace.com/,43.5740454,-70.220824,ChIJCbrqINlhrUwRFfH6OfbOrn4,https://maps.google.com/?cid=9128461051656597781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tacos Y Tequila Cape Elizabeth
Grana BYOB,Cape May,NJ,USA,"413 S Broadway, Cape May, NJ 08204, USA",http://www.granabyob.com/,38.934911,-74.930497,ChIJ8bc30iVVv4kRrSnDtWgoKqU,https://maps.google.com/?cid=11901369395471133101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Grana BYOB
Iccara Italian Bistro,Cape May,NJ,USA,"315 Ocean St #4, Cape May, NJ 08204, USA",https://www.iccaracapemay.com/,38.9342338,-74.9213327,ChIJL_fjBotUv4kRQTp8mveiQJg,https://maps.google.com/?cid=10970947876606982721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Iccara Italian Bistro
Lucky Bones Backwater Grille,Cape May,NJ,USA,"1200 NJ-109, Cape May, NJ 08204, USA",https://luckybones.com/,38.9504364,-74.9092309,ChIJe0ociE1Uv4kRaltV4jxH920,https://maps.google.com/?cid=7923880396202531690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lucky Bones Backwater Grille
Mad Batter,Cape May,NJ,USA,"19 Jackson St, Cape May, NJ 08204, USA",http://www.madbatter.com/,38.9313336,-74.9223238,ChIJiYlmaopUv4kRM9raIuA5pMg,https://maps.google.com/?cid=14457744338586360371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Mad Batter Restaurant & Bar
Oyster Bay,Cape May,NJ,USA,"615 Lafayette St, Cape May, NJ 08204, USA",https://www.oysterbayrestaurant.com/,38.9350852,-74.9220428,ChIJ3-roTPVUv4kR8iWWVoaPK1A,https://maps.google.com/?cid=5776868754173863410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Oyster Bay Restaurant & Bar
Primal by Mia,Cape May,NJ,USA,"406 Beach Ave, Cape May, NJ 08204, USA",http://www.primalcapemay.com/,38.9301092,-74.9213796,ChIJ9eEotCBVv4kRuLPhNm3tBpg,https://maps.google.com/?cid=10954704196953289656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,PRIMAL By Mia
The Cricket Club,Cape May,NJ,USA,"106 Decatur St, Cape May, NJ 08204, USA",https://www.capemaycricketclub.com/?utm_source=google&utm_medium=GBP,38.9313583,-74.9217221,ChIJqZqgKURVv4kRxvi4i3ye7-0,https://maps.google.com/?cid=17145096564180056262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Cricket Club
Hominy Southern Kitchen,Carbondale,CO,USA,"60 El Jebel Rd #108, El Jebel, CO 81623, USA",http://www.hominysouthernkitchen.com/,39.3943158,-107.0896317,ChIJmRJF4BWzQYcRp82xgfYXtag,https://maps.google.com/?cid=12156649116661829031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Hominy Southern Kitchen
La Raza,Carbondale,CO,USA,"580 Main St STE 100, Carbondale, CO 81623, USA",https://www.larazacarbondale.com/,39.4003806,-107.2124528,ChIJ1Xthqb6rQYcRjuYX-Xyr_74,https://maps.google.com/?cid=13762907539510912654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Raza
Tiny Pine Bistro,Carbondale,CO,USA,"968 Main St, Carbondale, CO 81623, USA",https://www.tinypinebistro.com/,39.400947,-107.2175341,ChIJm7md8O2rQYcRRguzHCLAkUU,https://maps.google.com/?cid=5012999112982989638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tiny Pine Bistro
"Benihana - Carlsbad, CA",Carlsbad,CA,USA,"755 Raintree Dr Suite 100, Carlsbad, CA 92011, USA",https://www.benihana.com/,33.1043945,-117.312501,ChIJl8h1Sihz3IAR-RK3axIPKF0,https://maps.google.com/?cid=6712631816386712313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Benihana
Pitfire Pizza - Carlsbad,Carlsbad,CA,USA,"7720 El Camino Real suite a, Carlsbad, CA 92009, USA",https://www.pitfirepizza.com/,33.0834657,-117.2664634,ChIJQShXGxIL3IARy51QMz3pKnc,https://maps.google.com/?cid=8586932088598470091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pitfire Pizza
Blind Pig,Carlton,OR,USA,"325 W Main St, Carlton, OR 97111, USA",http://blindpigcarlton.com/,45.2944234,-123.1790676,ChIJa5pXs685lVQRaSQ7TcUjSMU,https://maps.google.com/?cid=14215651554106221673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Blind Pig
Little Dom's Seafood,Carpinteria,CA,USA,"686 Linden Ave, Carpinteria, CA 93013, USA",http://ldseafood.com/,34.3967333,-119.5206252,ChIJC7tcKzMP6YARq81zNH6jqdQ,https://maps.google.com/?cid=15323958969546034603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Little Dom's Seafood
Thario’s Kitchen,Carpinteria,CA,USA,"3807 Santa Claus Ln, Carpinteria, CA 93013, USA",http://tharioskitchencalifornia.com/,34.4063811,-119.5477036,ChIJOSw6k30P6YARdwkCLEy0Xwg,https://maps.google.com/?cid=603399114339780983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thario's Kitchen
Shipyard Brewhaus Sugarloaf,Carrabassett Valley,ME,USA,"5000 Commons Circle, Carrabassett Valley, ME 04947, USA",https://shipyardbrewhaussugarloaf.com/,45.0571118,-70.3075635,ChIJT0_23wMdsUwRM72fZx2C09M,https://maps.google.com/?cid=15263686624892927283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Shipyard Brew Haus - Sugarloaf
La Montaña,Carrboro,NC,USA,"370 E Main St Suite 170, Carrboro, NC 27510, USA",https://soraeats.com/,35.9106216,-79.0674591,ChIJ7dhSDd3DrIkRe7btRq_Pens,https://maps.google.com/?cid=8897652365540046459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sora Sushi & Bar
Table 20,Cartersville Ga,GA,USA,"20 N Wall St, Cartersville, GA 30120, USA",http://www.table-20.com/,34.1656646,-84.7950592,ChIJP-DjWQ1P9YgRsZsCwem-jLM,https://maps.google.com/?cid=12937925740703423409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Table 20
a'Verde,Cary,NC,USA,"2300 Walnut St, Cary, NC 27518, USA",https://www.averdecary.com/,35.7537252,-78.7418264,ChIJi48bTJH1rIkRMoJkalt3HI4,https://maps.google.com/?cid=10240190887244366386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,a'Verde Cocina + Tequila Library
Academy Street Bistro,Cary,NC,USA,"200 S Academy St, Cary, NC 27511, USA",http://academystreetbistro.com/,35.7863889,-78.7813889,ChIJDRAC-aXzrIkRKg4SP1_zrHQ,https://maps.google.com/?cid=8407362194799463978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Academy Street Bistro
Brixx Wood Fired Pizza - Bradford,Cary,NC,USA,"14112 Bradford Green Square, Cary, NC 27513, USA",https://brixxpizza.com/?y_source=1_MTUwMzMzNTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35.7938576,-78.8455875,ChIJrUlPSITtrIkRBPzzbHoLkjI,https://maps.google.com/?cid=3643987668937997316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brixx Wood Fired Pizza + Craft Bar
Brixx wood fired pizza Parkside,Cary,NC,USA,"1111 Parkside Main St, Cary, NC 27519, USA",https://brixxpizza.com/?y_source=1_MTUwMzMzNDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35.8475111,-78.8898395,ChIJ1dSWho7urIkRUsrAWBqYl_A,https://maps.google.com/?cid=17336492529511615058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Brixx Wood Fired Pizza + Craft Bar
Cape Fear Seafood Company - Cary,Cary,NC,USA,"1885 Lake Pine Dr, Cary, NC 27511, USA",https://capefearseafoodcompany.com/,35.745222,-78.8191733,ChIJNf0CMNXzrIkRyX8kkI0PpvA,https://maps.google.com/?cid=17340564515919790025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Cape Fear Seafood Company
Nazara,Cary,NC,USA,"1945 High House Rd, Cary, NC 27519, USA",http://www.nazaranc.com/,35.789304,-78.849309,ChIJlQZFP4PtrIkRZExEamD2Tto,https://maps.google.com/?cid=15730781442411875428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nazara Indian Bistro
Pro's Epicurean Ristorante,Cary,NC,USA,"211 E Chatham St, Cary, NC 27511, USA",https://www.prosepicurean.com/,35.7877783,-78.7778067,ChIJO1fuW6TzrIkRyC93AxH75Vo,https://maps.google.com/?cid=6549917283571412936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Pro's Epicurean Ristorante
Royale Curry,Cary,NC,USA,"990 High House Rd, Cary, NC 27513, USA",https://www.royalecurry.com/,35.7891655,-78.8274312,ChIJiZ_vs8zzrIkRrVkOM1RHivY,https://maps.google.com/?cid=17765090107075746221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Royale Curry
Zest Sushi and Small Plates,Cary,NC,USA,"175 E Chatham St, Cary, NC 27511, USA",https://zestcary.com/,35.7876263,-78.7787591,ChIJcWqECQDzrIkRMvX_3fDibxw,https://maps.google.com/?cid=2049105879621432626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Zest Sushi and Small Plates
The Orchard Restaurant,Cashiers,NC,USA,"905 NC-107, Cashiers, NC 28717, USA",http://www.theorchardcashiers.com/,35.1027825,-83.0927569,ChIJL1bB-aYcWYgRtofmiJNuLv8,https://maps.google.com/?cid=18387755908536371126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"The Orchard Restaurant, Events Barn & Guest Cottage"
Savina’s Mexican Kitchen – Castle Rock (Previously named La Loma Castle Rock),Castle Rock,CO,USA,"6361 Promenade Pkwy, Castle Rock, CO 80108, USA",https://savinasmexicankitchen.com/,39.4219916,-104.8803479,ChIJxRnNXf6ZbIcRD92ANRqnSxQ,https://maps.google.com/?cid=1462446235020483855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Savina's Mexican Kitchen
The Brinkerhoff,Castle Rock,CO,USA,"6373 Promenade Pkwy, Castle Rock, CO 80108, USA",https://thebrinkerhoff.com/,39.4234728,-104.8802805,ChIJJXJxnF6ZbIcR8B0RcfVzk94,https://maps.google.com/?cid=16038290195997597168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Brinkerhoff
